MH01, 3.0, 1.4, 1.6, 412.2, 208.0, 208.4
MH02, 6.0, 3.6, 3.2, 355.8, 169.2, 179.4
MH03, 7.4, 6.4, 7.2, 389.0, 114.8, 147.0
MH04, 19.2, 31.2, 16.2, 331.4, 51.8, 409.6
MH05, 19.4, 58.4, 29.6, 353.8, 52.4, 366.0
V101, 0.2, 0.4, 0.4, 347.8, 173.8, 171.8
V102, 3.2, 1.0, 1.6, 289.4, 78.8, 94.4
V103, 3.0, 1.6, 2.4, 464.4, 105.6, 262.6
V201, 0.4, 0.0, 0.0, 280.2, 112.0, 178.4
V202, 0.6, 3.8, 1.4, 438.0, 133.0, 124.6
V203, 0.2, 0.8, 0.4, 592.0, 319.8, 113.4
