MH01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
MH02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
MH03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
MH04, 0.0, 1.0, 0.6, 0.0, 0.0, 5.0
MH05, 0.0, 0.4, 0.4, 0.0, 0.0, 0.2
V101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
V102, 2.0, 1.4, 1.8, 2.4, 0.0, 0.2
V103, 1.2, 2.2, 2.4, 0.0, 0.4, 0.0
V201, 0.2, 1.0, 0.4, 0.0, 0.0, 0.0
V202, 1.2, 1.8, 1.8, 1.2, 0.4, 0.2
V203, 2.6, 2.4, 1.2, 5.8, 3.4, 4.6
