MH01, 68.8, 30.6, 21.0, 117.4, 102.2, 109.8
MH02, 63.8, 23.0, 24.4, 106.2, 93.8, 96.8
MH03, 94.2, 26.0, 23.2, 110.4, 76.8, 83.2
MH04, 131.2, 34.8, 36.6, 105.2, 77.0, 77.8
MH05, 154.4, 40.4, 37.8, 108.6, 81.0, 86.8
V101, 42.8, 15.8, 15.2, 125.6, 112.2, 108.6
V102, 35.6, 12.4, 12.8, 106.8, 88.2, 83.2
V103, 75.4, 12.2, 12.8, 104.0, 74.6, 88.0
V201, 21.8, 12.2, 11.6, 108.0, 98.6, 98.8
V202, 52.6, 16.8, 18.2, 116.2, 85.4, 83.6
V203, 43.2, 14.8, 14.0, 86.2, 68.4, 54.8
